NaN	Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof:
0.009317202058128218	Radishes, oriental, cooked, boiled, drained, with salt:Radishes, oriental, cooked, boiled, drained, without salt:Radishes, oriental, cooked, boiled, drained, without salt:Radishes, oriental, cooked, boiled, drained, without salt:
0.009319132750095093	Eggplant, raw:Eggplant, raw:Eggplant, raw:
0.009337046310813658	Wild rice, cooked:Wild rice, cooked:Wild rice, cooked:Wild rice, cooked:Wild rice, cooked:Wild rice, cooked:Wild rice, cooked:
0.009345794392523364	Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:Yambean (jicama), raw:
0.009354536950420954	Cereals, MALT-O-MEAL, chocolate, prepared with water, without salt:Cereals, MALT-O-MEAL, chocolate, prepared with water, without salt:
0.009363295880149813	Babyfood, vegetable, butternut squash and corn:Babyfood, vegetable, butternut squash and corn:Babyfood, vegetable, butternut squash and corn:Babyfood, vegetable, butternut squash and corn:Babyfood, vegetable, butternut squash and corn:Babyfood, vegetable, butternut squash and corn:
0.009375	Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:Babyfood, cereal, rice with pears and apple, dry, instant fortified:
0.009375308398302576	Bread, reduced-calorie, oat bran, toasted:
0.00937988535695675	Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:Yogurt, Greek, vanilla, nonfat:
0.00938566552901024	Cabbage, mustard, salted:Cabbage, mustard, salted:Cabbage, mustard, salted:
0.009387467730579675	Bread, reduced-calorie, oat bran:
0.00940537151217473	Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice:Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice:
0.009408602150537635	Beets, canned, no salt added, solids and liquids:Beets, canned, no salt added, solids and liquids:Beets, canned, no salt added, solids and liquids:Beets, canned, no salt added, solids and liquids:Beets, canned, no salt added, solids and liquids:Beets, canned, no salt added, solids and liquids:Beets, canned, no salt added, solids and liquids:
0.009415121255349502	SILK Plain soy yogurt:
0.009430996541967933	Gourd, white-flowered (calabash), cooked, boiled, drained, without salt:Gourd, white-flowered (calabash), cooked, boiled, drained, without salt:Gourd, white-flowered (calabash), cooked, boiled, drained, without salt:
0.009441756166646996	Peanut butter, reduced sodium:Peanut butter, reduced sodium:Peanut butter, reduced sodium:Peanut butter, reduced sodium:
0.009444828380557475	CAMPBELL'S, V8 Vegetable Juice, Essential Antioxidants V8:HEALTHY REQUEST Tomato juice:CAMPBELL'S, V8 100% Vegetable Juice:CAMPBELL'S, V8 Vegetable Juice, Calcium Enriched V8:CAMPBELL'S, V8 Vegetable Juice, Low Sodium V8:CAMPBELL'S, V8 Vegetable Juice, Low Sodium Spicy Hot:CAMPBELL'S, Organic Tomato juice:CAMPBELL'S, V8 Vegetable Juice, Spicy Hot V8:CAMPBELL'S, Tomato juice:CAMPBELL'S, V8 Vegetable Juice, Calcium Enriched V8:CAMPBELL'S, Tomato juice, low sodium:
0.009454934293834594	Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:Yogurt parfait, lowfat, with fruit and granola:
0.009473258277199914	Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:Yogurt, fruit, low fat, 9 grams protein per 8 ounce:
0.009487666034155599	Onions, raw:Onions, raw:Onions, raw:Onions, raw:Onions, raw:Onions, raw:
0.009489916963226572	Onions, sweet, raw:Onions, sweet, raw:Onions, sweet, raw:Onions, sweet, raw:Onions, sweet, raw:Onions, sweet, raw:
0.009506286415210058	Fennel, bulb, raw:Fennel, bulb, raw:
0.009512485136741975	Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim):Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim):
0.00951551063088184	Salsify, cooked, boiled, drained, with salt:Salsify, cooked, boiled, drained, without salt:Salsify, cooked, boiled, drained, without salt:Salsify, cooked, boiled, drained, without salt:
0.009523809523809523	Salsify, (vegetable oyster), raw:Salsify, (vegetable oyster), raw:Salsify, (vegetable oyster), raw:
0.009523809523809525	Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:Babyfood, juice, orange-carrot:
0.00953875117665516	Wheat, durum:Wheat, durum:Wheat, durum:Wheat, durum:Wheat, durum:
0.009539842873176208	Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):Applesauce, canned, sweetened, without salt (includes USDA commodity):
0.009597131406876186	Cereals ready-to-eat, RALSTON Corn Flakes:Cereals ready-to-eat, RALSTON Corn Flakes:
0.009626955475330927	Pumpkin, cooked, boiled, drained, with salt:
0.009628631104922451	Bread, french or vienna, toasted (includes sourdough):
0.009634184352951176	Bagels, wheat:
0.009635974304068522	Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:Babyfood, dessert, peach yogurt:
0.009646302250803858	Babyfood, green beans, dices, toddler:Babyfood, green beans, dices, toddler:Babyfood, green beans, dices, toddler:Babyfood, green beans, dices, toddler:Babyfood, green beans, dices, toddler:Babyfood, green beans, dices, toddler:Babyfood, green beans, dices, toddler:
0.009672773553940448	Cereals ready-to-eat, HEALTH VALLEY, FIBER 7 Flakes:
0.009686346863468635	Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:Babyfood, dinner, vegetables and lamb, junior:
0.009700895587935443	Spices, coriander seed:Spices, coriander seed:Spices, coriander seed:Spices, coriander seed:Spices, coriander seed:
0.00970873786407767	Frozen yogurts, chocolate, nonfat milk, sweetened without sugar:Frozen yogurts, chocolate, nonfat milk, sweetened without sugar:Frozen yogurts, chocolate, nonfat milk, sweetened without sugar:Frozen yogurts, chocolate, nonfat milk, sweetened without sugar:
0.009723613648417704	Bagels, multigrain:
0.00972662294598777	Tomato products, canned, sauce, with tomato tidbits:Tomato products, canned, sauce, with tomato tidbits:
0.00973454640757797	Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids:Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids:
